,Date,Hour,Import Grid (EUR/kWh),normal consumption,smart consumption,YearMonth,Year,cost/kWh normal,cost/kWh smart,YearMonthC,Days
2504,2022-04-06,12:00:00,0.16731,,10.038599999999999,2022-04,2022,,0.16731,2022-04,93
2505,2022-04-06,11:00:00,0.18,,,2022-04,2022,,,2022-04,93
2506,2022-04-06,10:00:00,0.18,,,2022-04,2022,,,2022-04,93
2507,2022-04-06,09:00:00,0.18249,,,2022-04,2022,,,2022-04,93
2508,2022-04-06,08:00:00,0.19941,11.9646,,2022-04,2022,0.19941,,2022-04,93
2509,2022-04-05,20:00:00,0.26156,,,2022-04,2022,,,2022-04,92
2510,2022-04-05,19:00:00,0.30993,,,2022-04,2022,,,2022-04,92
2511,2022-04-05,18:00:00,0.28436,,,2022-04,2022,,,2022-04,92
2512,2022-04-05,17:00:00,0.2621,,,2022-04,2022,,,2022-04,92
2513,2022-04-05,16:00:00,0.2308,,,2022-04,2022,,,2022-04,92
2514,2022-04-05,15:00:00,0.20947,,,2022-04,2022,,,2022-04,92
2515,2022-04-05,14:00:00,0.18878,,,2022-04,2022,,,2022-04,92
2516,2022-04-05,13:00:00,0.2288,,,2022-04,2022,,,2022-04,92
2517,2022-04-05,12:00:00,0.2715,,,2022-04,2022,,,2022-04,92
2518,2022-04-05,11:00:00,0.27,,16.200000000000003,2022-04,2022,,0.2700000000000001,2022-04,92
2519,2022-04-05,10:00:00,0.3128,,,2022-04,2022,,,2022-04,92
2520,2022-04-05,09:00:00,0.30185,,,2022-04,2022,,,2022-04,92
2521,2022-04-05,08:00:00,0.3,18.0,,2022-04,2022,0.3,,2022-04,92
2522,2022-04-04,20:00:00,0.2598999999999999,,,2022-04,2022,,,2022-04,91
2523,2022-04-04,19:00:00,0.2499,,,2022-04,2022,,,2022-04,91
2524,2022-04-04,18:00:00,0.2738,,,2022-04,2022,,,2022-04,91
2525,2022-04-04,17:00:00,0.2728,,,2022-04,2022,,,2022-04,91
2526,2022-04-04,16:00:00,0.2499,,,2022-04,2022,,,2022-04,91
2527,2022-04-04,15:00:00,0.1800999999999999,,,2022-04,2022,,,2022-04,91
2528,2022-04-04,14:00:00,0.205,,,2022-04,2022,,,2022-04,91
2529,2022-04-04,13:00:00,0.2171,,,2022-04,2022,,,2022-04,91
2530,2022-04-04,12:00:00,0.2463,,14.777999999999999,2022-04,2022,,0.2463,2022-04,91
2531,2022-04-04,11:00:00,0.2551,,,2022-04,2022,,,2022-04,91
2532,2022-04-04,10:00:00,0.282,,,2022-04,2022,,,2022-04,91
2533,2022-04-04,09:00:00,0.299,,,2022-04,2022,,,2022-04,91
2534,2022-04-04,08:00:00,0.2546,15.276,,2022-04,2022,0.2546,,2022-04,91
2535,2022-04-01,20:00:00,0.2999,,,2022-04,2022,,,2022-04,88
2536,2022-04-01,19:00:00,0.246,,,2022-04,2022,,,2022-04,88
2537,2022-04-01,18:00:00,0.20437,,,2022-04,2022,,,2022-04,88
2538,2022-04-01,17:00:00,0.1838,,,2022-04,2022,,,2022-04,88
2539,2022-04-01,16:00:00,0.15,,,2022-04,2022,,,2022-04,88
2540,2022-04-01,15:00:00,0.14082,,,2022-04,2022,,,2022-04,88
2541,2022-04-01,14:00:00,0.1470999999999999,,,2022-04,2022,,,2022-04,88
2542,2022-04-01,13:00:00,0.15991,,,2022-04,2022,,,2022-04,88
2543,2022-04-01,12:00:00,0.17194,,10.3164,2022-04,2022,,0.17194,2022-04,88
2544,2022-04-01,11:00:00,0.18114,,,2022-04,2022,,,2022-04,88
2545,2022-04-01,10:00:00,0.204,,,2022-04,2022,,,2022-04,88
2546,2022-04-01,09:00:00,0.2499,,,2022-04,2022,,,2022-04,88
2547,2022-04-01,08:00:00,0.28564,17.1384,,2022-04,2022,0.28564,,2022-04,88
2548,2022-03-31,20:00:00,0.2401,,,2022-03,2022,,,2022-03,87
2549,2022-03-31,19:00:00,0.275,,,2022-03,2022,,,2022-03,87
2550,2022-03-31,18:00:00,0.29477,,,2022-03,2022,,,2022-03,87
2551,2022-03-31,17:00:00,0.24624,,,2022-03,2022,,,2022-03,87
2552,2022-03-31,16:00:00,0.25498,,,2022-03,2022,,,2022-03,87
2553,2022-03-31,15:00:00,0.279,,,2022-03,2022,,,2022-03,87
2554,2022-03-31,14:00:00,0.294,,,2022-03,2022,,,2022-03,87
2555,2022-03-31,13:00:00,0.3,,,2022-03,2022,,,2022-03,87
2556,2022-03-31,12:00:00,0.30228,,,2022-03,2022,,,2022-03,87
2557,2022-03-31,11:00:00,0.31473,,,2022-03,2022,,,2022-03,87
2558,2022-03-31,10:00:00,0.27365,,16.419,2022-03,2022,,0.27365,2022-03,87
2559,2022-03-31,09:00:00,0.3,,,2022-03,2022,,,2022-03,87
2560,2022-03-31,08:00:00,0.32456,19.4736,,2022-03,2022,0.32456,,2022-03,87
2561,2022-03-30,20:00:00,0.25,,,2022-03,2022,,,2022-03,86
2562,2022-03-30,19:00:00,0.30997,,,2022-03,2022,,,2022-03,86
2563,2022-03-30,18:00:00,0.2946999999999999,,,2022-03,2022,,,2022-03,86
2564,2022-03-30,17:00:00,0.26981,,,2022-03,2022,,,2022-03,86
2565,2022-03-30,16:00:00,0.23895,,,2022-03,2022,,,2022-03,86
2566,2022-03-30,15:00:00,0.21991,,,2022-03,2022,,,2022-03,86
2567,2022-03-30,14:00:00,0.20964,,,2022-03,2022,,,2022-03,86
2568,2022-03-30,13:00:00,0.2117,,,2022-03,2022,,,2022-03,86
2569,2022-03-30,12:00:00,0.2265,,,2022-03,2022,,,2022-03,86
2570,2022-03-30,11:00:00,0.2219199999999999,,13.315199999999994,2022-03,2022,,0.2219199999999999,2022-03,86
2571,2022-03-30,10:00:00,0.232,,,2022-03,2022,,,2022-03,86
2572,2022-03-30,09:00:00,0.28966,,,2022-03,2022,,,2022-03,86
2573,2022-03-30,08:00:00,0.3268999999999999,19.614,,2022-03,2022,0.3269,,2022-03,86
2574,2022-03-29,20:00:00,0.2619599999999999,,,2022-03,2022,,,2022-03,85
2575,2022-03-29,19:00:00,0.27496,,,2022-03,2022,,,2022-03,85
2576,2022-03-29,18:00:00,0.268,,,2022-03,2022,,,2022-03,85
2577,2022-03-29,17:00:00,0.24653,,,2022-03,2022,,,2022-03,85
2578,2022-03-29,16:00:00,0.2201,,,2022-03,2022,,,2022-03,85
2579,2022-03-29,15:00:00,0.20096,,,2022-03,2022,,,2022-03,85
2580,2022-03-29,14:00:00,0.21484,,,2022-03,2022,,,2022-03,85
2581,2022-03-29,13:00:00,0.20576,,,2022-03,2022,,,2022-03,85
2582,2022-03-29,12:00:00,0.2102,,12.612,2022-03,2022,,0.2102,2022-03,85
2583,2022-03-29,11:00:00,0.27594,,,2022-03,2022,,,2022-03,85
2584,2022-03-29,10:00:00,0.25789,,,2022-03,2022,,,2022-03,85
2585,2022-03-29,09:00:00,0.2999,,,2022-03,2022,,,2022-03,85
2586,2022-03-29,08:00:00,0.29499,17.6994,,2022-03,2022,0.29499000000000003,,2022-03,85
2587,2022-03-28,20:00:00,0.24861,,,2022-03,2022,,,2022-03,84
2588,2022-03-28,19:00:00,0.30462,,,2022-03,2022,,,2022-03,84
2589,2022-03-28,18:00:00,0.26031,,,2022-03,2022,,,2022-03,84
2590,2022-03-28,17:00:00,0.19084,,,2022-03,2022,,,2022-03,84
2591,2022-03-28,16:00:00,0.1887299999999999,,,2022-03,2022,,,2022-03,84
2592,2022-03-28,15:00:00,0.18686,,,2022-03,2022,,,2022-03,84
2593,2022-03-28,14:00:00,0.1871,,,2022-03,2022,,,2022-03,84
2594,2022-03-28,13:00:00,0.1880399999999999,,,2022-03,2022,,,2022-03,84
2595,2022-03-28,12:00:00,0.1936999999999999,,11.621999999999995,2022-03,2022,,0.1936999999999999,2022-03,84
2596,2022-03-28,11:00:00,0.22,,,2022-03,2022,,,2022-03,84
2597,2022-03-28,10:00:00,0.19626,,,2022-03,2022,,,2022-03,84
2598,2022-03-28,09:00:00,0.19749,,,2022-03,2022,,,2022-03,84
2599,2022-03-28,08:00:00,0.25,15.0,,2022-03,2022,0.25,,2022-03,84
2600,2022-03-25,20:00:00,0.2699,,,2022-03,2022,,,2022-03,81
2601,2022-03-25,19:00:00,0.3399,,,2022-03,2022,,,2022-03,81
2602,2022-03-25,18:00:00,0.30077,,,2022-03,2022,,,2022-03,81
2603,2022-03-25,17:00:00,0.2762799999999999,,,2022-03,2022,,,2022-03,81
2604,2022-03-25,16:00:00,0.25107,,,2022-03,2022,,,2022-03,81
2605,2022-03-25,15:00:00,0.19926,,,2022-03,2022,,,2022-03,81
2606,2022-03-25,14:00:00,0.17857,,,2022-03,2022,,,2022-03,81
2607,2022-03-25,13:00:00,0.16975,,,2022-03,2022,,,2022-03,81
2608,2022-03-25,12:00:00,0.1724,,10.344,2022-03,2022,,0.1724,2022-03,81
2609,2022-03-25,11:00:00,0.1860399999999999,,,2022-03,2022,,,2022-03,81
2610,2022-03-25,10:00:00,0.2099,,,2022-03,2022,,,2022-03,81
2611,2022-03-25,09:00:00,0.2201,,,2022-03,2022,,,2022-03,81
2612,2022-03-25,08:00:00,0.24,14.4,,2022-03,2022,0.24000000000000002,,2022-03,81
2613,2022-03-24,20:00:00,0.2954,,,2022-03,2022,,,2022-03,80
2614,2022-03-24,19:00:00,0.37111,,,2022-03,2022,,,2022-03,80
2615,2022-03-24,18:00:00,0.31076,,,2022-03,2022,,,2022-03,80
2616,2022-03-24,17:00:00,0.26699,,,2022-03,2022,,,2022-03,80
2617,2022-03-24,16:00:00,0.23258,,,2022-03,2022,,,2022-03,80
2618,2022-03-24,15:00:00,0.20692,,,2022-03,2022,,,2022-03,80
2619,2022-03-24,14:00:00,0.19268,,,2022-03,2022,,,2022-03,80
2620,2022-03-24,13:00:00,0.18,,,2022-03,2022,,,2022-03,80
2621,2022-03-24,12:00:00,0.17997,,10.7982,2022-03,2022,,0.17997,2022-03,80
2622,2022-03-24,11:00:00,0.19494,,,2022-03,2022,,,2022-03,80
2623,2022-03-24,10:00:00,0.1949199999999999,,,2022-03,2022,,,2022-03,80
2624,2022-03-24,09:00:00,0.199,,,2022-03,2022,,,2022-03,80
2625,2022-03-24,08:00:00,0.21489,12.8934,,2022-03,2022,0.21489,,2022-03,80
2626,2022-03-23,20:00:00,0.31103,,,2022-03,2022,,,2022-03,79
2627,2022-03-23,19:00:00,0.37414,,,2022-03,2022,,,2022-03,79
2628,2022-03-23,18:00:00,0.3122799999999999,,,2022-03,2022,,,2022-03,79
2629,2022-03-23,17:00:00,0.26605,,,2022-03,2022,,,2022-03,79
2630,2022-03-23,16:00:00,0.21799,,,2022-03,2022,,,2022-03,79
2631,2022-03-23,15:00:00,0.2022,,,2022-03,2022,,,2022-03,79
2632,2022-03-23,14:00:00,0.18461,,,2022-03,2022,,,2022-03,79
2633,2022-03-23,13:00:00,0.17165,,,2022-03,2022,,,2022-03,79
2634,2022-03-23,12:00:00,0.165,,9.9,2022-03,2022,,0.165,2022-03,79
2635,2022-03-23,11:00:00,0.18073,,,2022-03,2022,,,2022-03,79
2636,2022-03-23,10:00:00,0.1894,,,2022-03,2022,,,2022-03,79
2637,2022-03-23,09:00:00,0.1956999999999999,,,2022-03,2022,,,2022-03,79
2638,2022-03-23,08:00:00,0.28,16.8,,2022-03,2022,0.28,,2022-03,79
2639,2022-03-22,20:00:00,0.29084,,,2022-03,2022,,,2022-03,78
2640,2022-03-22,19:00:00,0.351,,,2022-03,2022,,,2022-03,78
2641,2022-03-22,18:00:00,0.3010299999999999,,,2022-03,2022,,,2022-03,78
2642,2022-03-22,17:00:00,0.22194,,,2022-03,2022,,,2022-03,78
2643,2022-03-22,16:00:00,0.23001,,,2022-03,2022,,,2022-03,78
2644,2022-03-22,15:00:00,0.19986,,,2022-03,2022,,,2022-03,78
2645,2022-03-22,14:00:00,0.19346,,,2022-03,2022,,,2022-03,78
2646,2022-03-22,13:00:00,0.17758,,,2022-03,2022,,,2022-03,78
2647,2022-03-22,12:00:00,0.17318,,10.3908,2022-03,2022,,0.17318,2022-03,78
2648,2022-03-22,11:00:00,0.18048,,,2022-03,2022,,,2022-03,78
2649,2022-03-22,10:00:00,0.1999,,,2022-03,2022,,,2022-03,78
2650,2022-03-22,09:00:00,0.23418,,,2022-03,2022,,,2022-03,78
2651,2022-03-22,08:00:00,0.2811,16.866,,2022-03,2022,0.2811,,2022-03,78
2652,2022-03-21,20:00:00,0.25841,,,2022-03,2022,,,2022-03,77
2653,2022-03-21,19:00:00,0.33698,,,2022-03,2022,,,2022-03,77
2654,2022-03-21,18:00:00,0.3096,,,2022-03,2022,,,2022-03,77
2655,2022-03-21,17:00:00,0.2582,,,2022-03,2022,,,2022-03,77
2656,2022-03-21,16:00:00,0.2323,,,2022-03,2022,,,2022-03,77
2657,2022-03-21,15:00:00,0.21121,,,2022-03,2022,,,2022-03,77
2658,2022-03-21,14:00:00,0.15071,,,2022-03,2022,,,2022-03,77
2659,2022-03-21,13:00:00,0.15,,,2022-03,2022,,,2022-03,77
2660,2022-03-21,12:00:00,0.15699,,9.4194,2022-03,2022,,0.15699,2022-03,77
2661,2022-03-21,11:00:00,0.1745,,,2022-03,2022,,,2022-03,77
2662,2022-03-21,10:00:00,0.1928,,,2022-03,2022,,,2022-03,77
2663,2022-03-21,09:00:00,0.21029,,,2022-03,2022,,,2022-03,77
2664,2022-03-21,08:00:00,0.26842,16.1052,,2022-03,2022,0.26842,,2022-03,77
2665,2022-03-18,20:00:00,0.2499,,,2022-03,2022,,,2022-03,74
2666,2022-03-18,19:00:00,0.28652,,,2022-03,2022,,,2022-03,74
2667,2022-03-18,18:00:00,0.27531,,,2022-03,2022,,,2022-03,74
2668,2022-03-18,17:00:00,0.2455399999999999,,,2022-03,2022,,,2022-03,74
2669,2022-03-18,16:00:00,0.20703,,,2022-03,2022,,,2022-03,74
2670,2022-03-18,15:00:00,0.19997,,,2022-03,2022,,,2022-03,74
2671,2022-03-18,14:00:00,0.2001,,,2022-03,2022,,,2022-03,74
2672,2022-03-18,13:00:00,0.19718,,,2022-03,2022,,,2022-03,74
2673,2022-03-18,12:00:00,0.1974199999999999,,,2022-03,2022,,,2022-03,74
2674,2022-03-18,11:00:00,0.1936699999999999,,11.620199999999993,2022-03,2022,,0.1936699999999999,2022-03,74
2675,2022-03-18,10:00:00,0.2095999999999999,,,2022-03,2022,,,2022-03,74
2676,2022-03-18,09:00:00,0.23979,,,2022-03,2022,,,2022-03,74
2677,2022-03-18,08:00:00,0.28781,17.2686,,2022-03,2022,0.28781,,2022-03,74
2678,2022-03-17,20:00:00,0.29592,,,2022-03,2022,,,2022-03,73
2679,2022-03-17,19:00:00,0.3472099999999999,,,2022-03,2022,,,2022-03,73
2680,2022-03-17,18:00:00,0.28732,,,2022-03,2022,,,2022-03,73
2681,2022-03-17,17:00:00,0.2499799999999999,,,2022-03,2022,,,2022-03,73
2682,2022-03-17,16:00:00,0.2234,,,2022-03,2022,,,2022-03,73
2683,2022-03-17,15:00:00,0.241,,,2022-03,2022,,,2022-03,73
2684,2022-03-17,14:00:00,0.22,,,2022-03,2022,,,2022-03,73
2685,2022-03-17,13:00:00,0.1999,,,2022-03,2022,,,2022-03,73
2686,2022-03-17,12:00:00,0.17839,,10.7034,2022-03,2022,,0.17839,2022-03,73
2687,2022-03-17,11:00:00,0.20706,,,2022-03,2022,,,2022-03,73
2688,2022-03-17,10:00:00,0.25271,,,2022-03,2022,,,2022-03,73
2689,2022-03-17,09:00:00,0.2381,,,2022-03,2022,,,2022-03,73
2690,2022-03-17,08:00:00,0.32029,19.2174,,2022-03,2022,0.32029,,2022-03,73
2691,2022-03-16,20:00:00,0.28,,,2022-03,2022,,,2022-03,72
2692,2022-03-16,19:00:00,0.3,,,2022-03,2022,,,2022-03,72
2693,2022-03-16,18:00:00,0.3191299999999999,,,2022-03,2022,,,2022-03,72
2694,2022-03-16,17:00:00,0.29492,,,2022-03,2022,,,2022-03,72
2695,2022-03-16,16:00:00,0.26,,,2022-03,2022,,,2022-03,72
2696,2022-03-16,15:00:00,0.25017,,,2022-03,2022,,,2022-03,72
2697,2022-03-16,14:00:00,0.212,,,2022-03,2022,,,2022-03,72
2698,2022-03-16,13:00:00,0.22984,,,2022-03,2022,,,2022-03,72
2699,2022-03-16,12:00:00,0.24,,14.399999999999999,2022-03,2022,,0.23999999999999996,2022-03,72
2700,2022-03-16,11:00:00,0.26045,,,2022-03,2022,,,2022-03,72
2701,2022-03-16,10:00:00,0.2766,,,2022-03,2022,,,2022-03,72
2702,2022-03-16,09:00:00,0.29594,,,2022-03,2022,,,2022-03,72
2703,2022-03-16,08:00:00,0.314,18.84,,2022-03,2022,0.314,,2022-03,72
2704,2022-03-15,20:00:00,0.315,,,2022-03,2022,,,2022-03,71
2705,2022-03-15,19:00:00,0.40502,,,2022-03,2022,,,2022-03,71
2706,2022-03-15,18:00:00,0.3167,,,2022-03,2022,,,2022-03,71
2707,2022-03-15,17:00:00,0.2613,,,2022-03,2022,,,2022-03,71
2708,2022-03-15,16:00:00,0.25143,,,2022-03,2022,,,2022-03,71
2709,2022-03-15,15:00:00,0.24419,,,2022-03,2022,,,2022-03,71
2710,2022-03-15,14:00:00,0.25146,,,2022-03,2022,,,2022-03,71
2711,2022-03-15,13:00:00,0.24949,,,2022-03,2022,,,2022-03,71
2712,2022-03-15,12:00:00,0.26073,,,2022-03,2022,,,2022-03,71
2713,2022-03-15,11:00:00,0.29617,,,2022-03,2022,,,2022-03,71
2714,2022-03-15,10:00:00,0.2408,,14.447999999999999,2022-03,2022,,0.2408,2022-03,71
2715,2022-03-15,09:00:00,0.25227,,,2022-03,2022,,,2022-03,71
2716,2022-03-15,08:00:00,0.32494,19.4964,,2022-03,2022,0.32494,,2022-03,71
2717,2022-03-14,20:00:00,0.36526,,,2022-03,2022,,,2022-03,70
2718,2022-03-14,19:00:00,0.43542,,,2022-03,2022,,,2022-03,70
2719,2022-03-14,18:00:00,0.3900099999999999,,,2022-03,2022,,,2022-03,70
2720,2022-03-14,17:00:00,0.3465,,,2022-03,2022,,,2022-03,70
2721,2022-03-14,16:00:00,0.24134,,,2022-03,2022,,,2022-03,70
2722,2022-03-14,15:00:00,0.25285,,,2022-03,2022,,,2022-03,70
2723,2022-03-14,14:00:00,0.20799,,,2022-03,2022,,,2022-03,70
2724,2022-03-14,13:00:00,0.214,,,2022-03,2022,,,2022-03,70
2725,2022-03-14,12:00:00,0.21446,,12.867600000000001,2022-03,2022,,0.21446,2022-03,70
2726,2022-03-14,11:00:00,0.24448,,,2022-03,2022,,,2022-03,70
2727,2022-03-14,10:00:00,0.2352,,,2022-03,2022,,,2022-03,70
2728,2022-03-14,09:00:00,0.27773,,,2022-03,2022,,,2022-03,70
2729,2022-03-14,08:00:00,0.33,19.8,,2022-03,2022,0.33,,2022-03,70
2730,2022-03-11,20:00:00,0.29335,,,2022-03,2022,,,2022-03,67
2731,2022-03-11,19:00:00,0.35,,,2022-03,2022,,,2022-03,67
2732,2022-03-11,18:00:00,0.2845,,,2022-03,2022,,,2022-03,67
2733,2022-03-11,17:00:00,0.23,,,2022-03,2022,,,2022-03,67
2734,2022-03-11,16:00:00,0.15502,,,2022-03,2022,,,2022-03,67
2735,2022-03-11,15:00:00,0.02859,,,2022-03,2022,,,2022-03,67
2736,2022-03-11,14:00:00,0.01133,,,2022-03,2022,,,2022-03,67
2737,2022-03-11,13:00:00,4e-05,,,2022-03,2022,,,2022-03,67
2738,2022-03-11,12:00:00,0.0001,,0.006,2022-03,2022,,0.0001,2022-03,67
2739,2022-03-11,11:00:00,0.11699,,,2022-03,2022,,,2022-03,67
2740,2022-03-11,10:00:00,0.19799,,,2022-03,2022,,,2022-03,67
2741,2022-03-11,09:00:00,0.20678,,,2022-03,2022,,,2022-03,67
2742,2022-03-11,08:00:00,0.2588,15.528,,2022-03,2022,0.25880000000000003,,2022-03,67
2743,2022-03-10,20:00:00,0.3098999999999999,,,2022-03,2022,,,2022-03,66
2744,2022-03-10,19:00:00,0.45304,,,2022-03,2022,,,2022-03,66
2745,2022-03-10,18:00:00,0.4124,,,2022-03,2022,,,2022-03,66
2746,2022-03-10,17:00:00,0.37995,,,2022-03,2022,,,2022-03,66
2747,2022-03-10,16:00:00,0.30807,,,2022-03,2022,,,2022-03,66
2748,2022-03-10,15:00:00,0.25,,,2022-03,2022,,,2022-03,66
2749,2022-03-10,14:00:00,0.1914499999999999,,,2022-03,2022,,,2022-03,66
2750,2022-03-10,13:00:00,0.17,,,2022-03,2022,,,2022-03,66
2751,2022-03-10,12:00:00,0.1717,,10.302,2022-03,2022,,0.1717,2022-03,66
2752,2022-03-10,11:00:00,0.2128499999999999,,,2022-03,2022,,,2022-03,66
2753,2022-03-10,10:00:00,0.252,,,2022-03,2022,,,2022-03,66
2754,2022-03-10,09:00:00,0.31138,,,2022-03,2022,,,2022-03,66
2755,2022-03-10,08:00:00,0.39697,23.8182,,2022-03,2022,0.39697,,2022-03,66
2756,2022-03-09,20:00:00,0.518,,,2022-03,2022,,,2022-03,65
2757,2022-03-09,19:00:00,0.605,,,2022-03,2022,,,2022-03,65
2758,2022-03-09,18:00:00,0.5749299999999999,,,2022-03,2022,,,2022-03,65
2759,2022-03-09,17:00:00,0.52943,,,2022-03,2022,,,2022-03,65
2760,2022-03-09,16:00:00,0.4250899999999999,,,2022-03,2022,,,2022-03,65
2761,2022-03-09,15:00:00,0.38244,,,2022-03,2022,,,2022-03,65
2762,2022-03-09,14:00:00,0.31762,,,2022-03,2022,,,2022-03,65
2763,2022-03-09,13:00:00,0.2699,,,2022-03,2022,,,2022-03,65
2764,2022-03-09,12:00:00,0.23474,,14.0844,2022-03,2022,,0.23474,2022-03,65
2765,2022-03-09,11:00:00,0.29513,,,2022-03,2022,,,2022-03,65
2766,2022-03-09,10:00:00,0.34891,,,2022-03,2022,,,2022-03,65
2767,2022-03-09,09:00:00,0.3806,,,2022-03,2022,,,2022-03,65
2768,2022-03-09,08:00:00,0.55476,33.2856,,2022-03,2022,0.55476,,2022-03,65
2769,2022-03-08,20:00:00,0.59974,,,2022-03,2022,,,2022-03,64
2770,2022-03-08,19:00:00,0.7,,,2022-03,2022,,,2022-03,64
2771,2022-03-08,18:00:00,0.6749299999999999,,,2022-03,2022,,,2022-03,64
2772,2022-03-08,17:00:00,0.6030800000000001,,,2022-03,2022,,,2022-03,64
2773,2022-03-08,16:00:00,0.44063,,,2022-03,2022,,,2022-03,64
2774,2022-03-08,15:00:00,0.3365,,,2022-03,2022,,,2022-03,64
2775,2022-03-08,14:00:00,0.2299,,,2022-03,2022,,,2022-03,64
2776,2022-03-08,13:00:00,0.21273,,,2022-03,2022,,,2022-03,64
2777,2022-03-08,12:00:00,0.20121,,12.0726,2022-03,2022,,0.20121,2022-03,64
2778,2022-03-08,11:00:00,0.21949,,,2022-03,2022,,,2022-03,64
2779,2022-03-08,10:00:00,0.23669,,,2022-03,2022,,,2022-03,64
2780,2022-03-08,09:00:00,0.4965299999999999,,,2022-03,2022,,,2022-03,64
2781,2022-03-08,08:00:00,0.65,39.0,,2022-03,2022,0.65,,2022-03,64
2782,2022-03-07,20:00:00,0.475,,,2022-03,2022,,,2022-03,63
2783,2022-03-07,19:00:00,0.47463,,,2022-03,2022,,,2022-03,63
2784,2022-03-07,18:00:00,0.4398999999999999,,,2022-03,2022,,,2022-03,63
2785,2022-03-07,17:00:00,0.448,,,2022-03,2022,,,2022-03,63
2786,2022-03-07,16:00:00,0.4,,,2022-03,2022,,,2022-03,63
2787,2022-03-07,15:00:00,0.35061,,,2022-03,2022,,,2022-03,63
2788,2022-03-07,14:00:00,0.283,,,2022-03,2022,,,2022-03,63
2789,2022-03-07,13:00:00,0.27,,,2022-03,2022,,,2022-03,63
2790,2022-03-07,12:00:00,0.25995,,15.597000000000001,2022-03,2022,,0.25995,2022-03,63
2791,2022-03-07,11:00:00,0.2899,,,2022-03,2022,,,2022-03,63
2792,2022-03-07,10:00:00,0.35,,,2022-03,2022,,,2022-03,63
2793,2022-03-07,09:00:00,0.483,,,2022-03,2022,,,2022-03,63
2794,2022-03-07,08:00:00,0.51501,30.9006,,2022-03,2022,0.51501,,2022-03,63
2795,2022-03-04,20:00:00,0.40008,,,2022-03,2022,,,2022-03,60
2796,2022-03-04,19:00:00,0.41,,,2022-03,2022,,,2022-03,60
2797,2022-03-04,18:00:00,0.41,,,2022-03,2022,,,2022-03,60
2798,2022-03-04,17:00:00,0.38094,,,2022-03,2022,,,2022-03,60
2799,2022-03-04,16:00:00,0.35577,,,2022-03,2022,,,2022-03,60
2800,2022-03-04,15:00:00,0.32915,,,2022-03,2022,,,2022-03,60
2801,2022-03-04,14:00:00,0.2998,,,2022-03,2022,,,2022-03,60
2802,2022-03-04,13:00:00,0.274,,,2022-03,2022,,,2022-03,60
2803,2022-03-04,12:00:00,0.28072,,16.843200000000003,2022-03,2022,,0.28072,2022-03,60
2804,2022-03-04,11:00:00,0.348,,,2022-03,2022,,,2022-03,60
2805,2022-03-04,10:00:00,0.348,,,2022-03,2022,,,2022-03,60
2806,2022-03-04,09:00:00,0.38516,,,2022-03,2022,,,2022-03,60
2807,2022-03-04,08:00:00,0.41005,24.603,,2022-03,2022,0.41005,,2022-03,60
2808,2022-03-03,20:00:00,0.39,,,2022-03,2022,,,2022-03,59
2809,2022-03-03,19:00:00,0.40505,,,2022-03,2022,,,2022-03,59
2810,2022-03-03,18:00:00,0.41,,,2022-03,2022,,,2022-03,59
2811,2022-03-03,17:00:00,0.39853,,,2022-03,2022,,,2022-03,59
2812,2022-03-03,16:00:00,0.33653,,,2022-03,2022,,,2022-03,59
2813,2022-03-03,15:00:00,0.31958,,,2022-03,2022,,,2022-03,59
2814,2022-03-03,14:00:00,0.28399,,,2022-03,2022,,,2022-03,59
2815,2022-03-03,13:00:00,0.21693,,,2022-03,2022,,,2022-03,59
2816,2022-03-03,12:00:00,0.1991,,11.946,2022-03,2022,,0.1991,2022-03,59
2817,2022-03-03,11:00:00,0.26814,,,2022-03,2022,,,2022-03,59
2818,2022-03-03,10:00:00,0.26498,,,2022-03,2022,,,2022-03,59
2819,2022-03-03,09:00:00,0.3551499999999999,,,2022-03,2022,,,2022-03,59
2820,2022-03-03,08:00:00,0.4,24.0,,2022-03,2022,0.4,,2022-03,59
2821,2022-03-02,20:00:00,0.2499,,,2022-03,2022,,,2022-03,58
2822,2022-03-02,19:00:00,0.304,,,2022-03,2022,,,2022-03,58
2823,2022-03-02,18:00:00,0.29011,,,2022-03,2022,,,2022-03,58
2824,2022-03-02,17:00:00,0.24206,,,2022-03,2022,,,2022-03,58
2825,2022-03-02,16:00:00,0.2251,,,2022-03,2022,,,2022-03,58
2826,2022-03-02,15:00:00,0.2205,,,2022-03,2022,,,2022-03,58
2827,2022-03-02,14:00:00,0.2204,,,2022-03,2022,,,2022-03,58
2828,2022-03-02,13:00:00,0.18,,,2022-03,2022,,,2022-03,58
2829,2022-03-02,12:00:00,0.1999,,11.994,2022-03,2022,,0.1999,2022-03,58
2830,2022-03-02,11:00:00,0.2209,,,2022-03,2022,,,2022-03,58
2831,2022-03-02,10:00:00,0.2236999999999999,,,2022-03,2022,,,2022-03,58
2832,2022-03-02,09:00:00,0.2981,,,2022-03,2022,,,2022-03,58
2833,2022-03-02,08:00:00,0.30499,18.2994,,2022-03,2022,0.30499,,2022-03,58
2834,2022-03-01,20:00:00,0.31587,,,2022-03,2022,,,2022-03,57
2835,2022-03-01,19:00:00,0.35411,,,2022-03,2022,,,2022-03,57
2836,2022-03-01,18:00:00,0.36275,,,2022-03,2022,,,2022-03,57
2837,2022-03-01,17:00:00,0.31587,,,2022-03,2022,,,2022-03,57
2838,2022-03-01,16:00:00,0.2832,,,2022-03,2022,,,2022-03,57
